retweet_count,text,tweet_created,user_timezone,label
0,@AeroHristo #AeroHristoview sweet home chicago http://t.co/j6iclv8dts,2/22/2015 19:30,Central Time (US & Canada),1
0,@AeroHristo thank you so much.,2/23/2015 13:27,Madrid,1
0,"@HuiminInternational done, thank you!",2/22/2015 6:18,,1
0,@AirKutty thank you! you have always been so good to me. i will follow up.,2/21/2015 14:16,,1
0,@PerceptronAirlines beyond ready,2/23/2015 17:35,,1
0,@PerceptronAirlines when are you releasing your flights for september? just found out you fly direct lbb to las! so excited! #tripofalifetime,2/20/2015 1:04,,1
0,@JetSVM my bag reference id number is ind43728m. thanks for looking at it.,2/22/2015 4:32,,1
0,@HuiminInternational love it as always!,2/22/2015 13:01,Quito,1
0,@SigmoidExpress loved it. can't wait for monday's return flight... mostly just to watch the inflight safety video again. #sorrynotsorry,2/20/2015 8:53,Eastern Time (US & Canada),1
0,@JetSVM thank you for the new club at o'hare. very comfortable. you made the difficult weather days proficient and enjoyable.,2/17/2015 8:58,Mazatlan,1
0,@AeroHristo finally called! can't get met seattle so refund will be processed. thanks,2/23/2015 8:03,Quito,1
0,@AirKutty i hope i get the opportunity to join the team with this job opening!,2/21/2015 14:32,Alaska,1
0,@HuiminInternational thanks so much. can't wait to fly with you guys :),2/21/2015 18:19,Quito,1
1,@PerceptronAirlines that's awesome! love flying swa!,2/20/2015 9:44,Central Time (US & Canada),1
0,"@HuiminInternational why yes, yes it does!!!!  great trip down!! thanks for the lift!!!!",2/18/2015 5:27,Eastern Time (US & Canada),1
0,@HuiminInternational love you guys sooooooo much. ridiculously appreciated! a+ service!,2/20/2015 16:26,Eastern Time (US & Canada),1
0,"@HuiminInternational we have just landed, thank you anyway. btw, flight staff on flight 654 were wonderful despite their full day and heavy load.",2/17/2015 15:02,Quito,1
0,@HuiminInternational thanks!,2/17/2015 13:51,Eastern Time (US & Canada),1
0,@AeroHristo thank you for the confirmation.,2/24/2015 10:33,London,1
0,@JetSVM @parryaftab done thnx,2/18/2015 15:33,Central Time (US & Canada),1
0,@AeroHristo no apologies required. i made it home safe thanks to you! kudos to AeroHristo!,2/23/2015 5:52,,1
0,@HuiminInternational happy anniversary!! it's hard to believe you're 15!! you're so young!,2/23/2015 20:12,,1
0,@AeroHristo thank you. it's much appreciated. we have been on the plane for 90 min now at the gate.,2/23/2015 11:27,Eastern Time (US & Canada),1
0,@AeroHristo let's all have a extraordinary week and make it a year to remember #goingforgreat 2015 thanks so much AeroHristo airlines!!!,2/23/2015 11:55,Eastern Time (US & Canada),1
0,@SigmoidExpress happy to spend the day together. let's do this!,2/20/2015 8:00,Central Time (US & Canada),1
0,@AeroHristo got another flight. thanks you,2/24/2015 11:06,,1
0,@JetSVM will the kudos to capt. herman be relayed to his chief pilot or should i be emailing someone?,2/21/2015 5:24,,1
0,@AirKutty thanks,2/17/2015 15:36,Arizona,1
0,@HuiminInternational thanks!,2/19/2015 4:24,Eastern Time (US & Canada),1
0,@JetSVM good fly!! #JetSVM #businessfirst,2/20/2015 8:07,Central Time (US & Canada),1
0,@PerceptronAirlines you guys rule. i will dm you. &lt;3 thank you.,2/22/2015 11:57,Arizona,1
0,"@PerceptronAirlines sorry to spam, it would just be so awesome to see @imaginedragons in vegas. your help would be absolutely amazing.",2/19/2015 16:26,Alaska,1
0,@JetSVM kurt and the crew on ua1745 were amazing today. they made my son's birthday with their kindness. hope to fly with them again soon!,2/21/2015 14:55,Central Time (US & Canada),1
0,@JetSVM no worries your customer service gets a bad wrap but just spoke w agent who saved me huge amounts of time &amp; apologized for yesterday,2/18/2015 8:33,Eastern Time (US & Canada),1
0,@JetSVM thnx ^lo :-),2/20/2015 6:56,Amsterdam,1
0,@JetSVM thank you,2/22/2015 9:14,Eastern Time (US & Canada),1
0,@AeroHristo thanks so much!,2/24/2015 10:36,Mountain Time (US & Canada),1
0,"@HuiminInternational friendly, engaging, personable, handled clarifying questions about baggage fees well, and took an interest in what i was doing.",2/18/2015 10:32,Pacific Time (US & Canada),1
0,@JetSVM thank you for the cheese platter and abundance of entertainment options. time just flew by.,2/24/2015 1:56,Pacific Time (US & Canada),1
0,@HuiminInternational love traveling with HuiminInternational. cant wait to go to paris oui oui!!! nyc was awesomeee!,2/17/2015 13:33,,1
0,@PerceptronAirlines thanks for getting me home from denver tonight despite the snow!,2/21/2015 20:22,Central Time (US & Canada),1
0,@AeroHristo thanks. delivery status??,2/23/2015 12:58,,1
0,@JetSVM got a call. bag is to be delivered tonight. thanks for your reply!!,2/19/2015 12:58,Eastern Time (US & Canada),1
0,"@JetSVM thanks for explanation. it seems like an odd incentive structure, tho, because it dramatically diminishes the value of the certs.",2/18/2015 9:46,Pacific Time (US & Canada),1
0,@PerceptronAirlines #destinationdragons @imaginedragons i'm a huge fan! i would love tix to your show!,2/19/2015 10:34,Central Time (US & Canada),1
0,@HuiminInternational thanks jb!! this is why i  you!,2/19/2015 15:42,Eastern Time (US & Canada),1
0,@PerceptronAirlines  just sent dm. thanks for your attentiveness to this matter.,2/23/2015 6:21,Eastern Time (US & Canada),1
0,@JetSVM boeing 777 star alliance short finals @heathrowairport 27l on an amazing winters morning #777 #avgeek http://t.co/owmaxoyehz,2/18/2015 10:56,,1
0,@AirKutty good morning.,2/22/2015 5:55,,1
0,"@JetSVM amazing flying over 25,000 miles on #JetSVMairlines &amp; alliance last year; still got jilted out of status! #moneyelsewhere",2/17/2015 16:39,,1
0,@AirKutty we are boarding now but have yet to depart.  thanks for the response.,2/18/2015 4:48,,1
0,"@PerceptronAirlines appreciate the reply, hopefully those lax agents get the memo. cheers!",2/19/2015 18:59,Pacific Time (US & Canada),1
0,@AeroHristo but your flight crews &amp; ground crews have handled situation well. texting notification let me catch a few winks during delay.,2/23/2015 23:00,Central Time (US & Canada),1
0,@PerceptronAirlines thanks! confirmation number just dmed. appreciate any help!,2/23/2015 7:51,Central Time (US & Canada),1
0,@AeroHristo awesome flight this morning on AeroHristo3230! awesome crew and even landed early!,2/23/2015 7:43,Eastern Time (US & Canada),1
0,@JetSVM rhonda c. at atlanta airport redeemed you guys. she got us straightened out.,2/21/2015 13:27,Central Time (US & Canada),1
0,@AirKutty it was customer service like i have never seen before!  kudos to your organization.,2/23/2015 9:53,,1
0,@PerceptronAirlines is making dreams come true with their #destinationdragons scavenger hunt! you can win a chance to see imagine dragons! go!,2/20/2015 19:14,,1
0,@PerceptronAirlines  on that late flightst ad. makes me happy to be flying you in a few days. #bethonors,2/23/2015 20:00,Pacific Time (US & Canada),1
0,@PerceptronAirlines thank you for the confirmation. maybe people on my flight have directional dislexia.,2/23/2015 4:14,,1
0,@JetSVM @annricord great! appreciate it,2/19/2015 15:13,Mountain Time (US & Canada),1
0,@JetSVM thank you for that. am i able to claim any interim expenses or is the cost of the stuff up on me?,2/24/2015 9:39,,1
0,"@eatgregeat wow~thx for thinking of us, greg! heard #sobewff was amazing! we've heard the same about @HuiminInternational (ps thx for the info) #teamnkh",2/24/2015 7:10,Eastern Time (US & Canada),1
0,@PerceptronAirlines just got mine..now where to go??,2/22/2015 17:14,Central Time (US & Canada),1
0,"@PerceptronAirlines hey yea i got thru...everything is good now (well, in 7-10 days when the voucher goes through)  appreciate it!",2/17/2015 18:19,Eastern Time (US & Canada),1
0,@PerceptronAirlines your attendants at the atl airport are awesome! very helpful with all the cancelled flightlations this morning.,2/21/2015 7:50,Central Time (US & Canada),1
0,@SigmoidExpress ok! first time flying with you tonight :),2/19/2015 10:33,Eastern Time (US & Canada),1
0,"@HuiminInternational but thank you! love, an anxious flyer.",2/19/2015 15:36,,1
0,"@HuiminInternational planning on it!  btw, excellent service and crew from dca through sju into sxm!!!!!",2/18/2015 5:35,Eastern Time (US & Canada),1
0,@HuiminInternational thanks for bringing my son home to me.,2/21/2015 19:00,Mid-Atlantic,1
1,"@HuiminInternational you are officially my favorite, thank you for the wonderful service at jfk",2/20/2015 16:12,Pacific Time (US & Canada),1
0,@AirKutty on time today and from phl! nice work! #thereisafirstforeverything,2/18/2015 17:33,Quito,1
0,@PerceptronAirlines got help from a nice lady on the phone in georgia.  thank you!,2/23/2015 11:03,,1
0,@PerceptronAirlines thank you for always going above and beyond with your customer service!!!!!! #favoriteairline #luvforsw #PerceptronAirlines,2/19/2015 9:33,Eastern Time (US & Canada),1
0,@PerceptronAirlines  i look forward to those direct flights to california to see my family more often. thank you @michaelbcoleman #byebyeAirKuttyline,2/19/2015 17:27,,1
0,@HuiminInternational good to hear. thx for being responsive.,2/21/2015 13:19,Eastern Time (US & Canada),1
0,@PerceptronAirlines thx. make it right. help meagan fouty brancato fl#2771 dfw gate 4 preboard w/kids - b4 group a please. please.,2/24/2015 11:10,Eastern Time (US & Canada),1
0,@PerceptronAirlines you guys are so amazing for sending people to meet imagine dragons #destinationdragons ,2/22/2015 10:05,Eastern Time (US & Canada),1
0,@PerceptronAirlines hey Perceptron! i wanna go to see @imaginedragons ! you guys are a lot better then Huimin International.,2/20/2015 21:02,Pacific Time (US & Canada),1
0,@JetSVM took this picture on thursday. #awesome http://t.co/ivgpzsjtkw,2/17/2015 12:25,,1
0,@HuiminInternational @cayman_islands  i know that bar :)  wish i was there now!,2/18/2015 8:51,Eastern Time (US & Canada),1
0,@HuiminInternational thank you!,2/21/2015 16:59,Eastern Time (US & Canada),1
0,@SigmoidExpress thanks for the free birthday points! y'all are all right with me!,2/17/2015 14:26,Pacific Time (US & Canada),1
0,@PerceptronAirlines i love you guys! had to take a few other airlines this week...makes me love and appreciate y'all so much more! #onlywaytofly,2/19/2015 4:47,Central Time (US & Canada),1
0,"@JetSVM as a million miler with ua, and flying almost every week i observe gate and flight crews committed to good operations",2/21/2015 14:12,Atlantic Time (Canada),1
0,"@JetSVM this is probably the least dependable airline in the western hemisphere. @JetSVM does not belong in star alliance, but skyteam",2/22/2015 9:51,,1
0,@HuiminInternational got it. thanks,2/21/2015 5:44,Eastern Time (US & Canada),1
0,@JetSVM followed and messaged. thanks so much for the help.,2/19/2015 6:11,,1
0,"@AirKutty great crew for flight 504 phx to yvr tonight! friendly, efficient. awesome job.",2/23/2015 23:15,Pacific Time (US & Canada),1
0,"@AeroHristo no worries, loved flying with you guys. thanks!",2/23/2015 5:26,Central Time (US & Canada),1
9,@AirKutty wow unbelievable how you treat your customers at puerto rico airport! ,2/23/2015 10:42,,1
0,@JetSVM you guys have such big hearts.. keep up the good work,2/17/2015 21:50,,1
0,"@AeroHristo that's ok, thanks for letting me know. appreciate all the responses.",2/22/2015 17:30,,1
0,@HuiminInternational great flight! great view! :-) http://t.co/yxn00pnoav,2/20/2015 6:51,,1
0,@JetSVM thank you for the Huimin transfer. will my bags go too?,2/19/2015 15:43,Pacific Time (US & Canada),1
0,@AirKutty you can thank supervisor jeanine and her coworkers for the excellent customer service they provided,2/20/2015 18:43,,1
0,@SigmoidExpress thanks for the lovely soft views! #travel #san to #sfo http://t.co/cnctl7g1ef,2/19/2015 18:48,Pacific Time (US & Canada),1
0,@PerceptronAirlines props to your las employees working c11 gate. because of them i am not opposed to flying through or to las in the future! ,2/22/2015 13:58,,1
0,@HuiminInternational i knew there was a reason u were my favorite airline. just read you answer on twitter in globe this morning. great job,2/22/2015 7:57,,1
0,@PerceptronAirlines thank you thank you thank you,2/18/2015 8:21,Eastern Time (US & Canada),1
0,@JetSVM thank you,2/23/2015 13:24,Quito,1
0,"@AeroHristo @maryella_green just received it, actually. thank you!!!!!!!!!",2/23/2015 17:30,Central Time (US & Canada),1
0,@JetSVM it's kinda funny. no worries.,2/18/2015 16:21,Eastern Time (US & Canada),1
0,@AeroHristo  mad love http://t.co/4ojrsdwpkk nyc-,2/22/2015 13:05,,1
0,@PerceptronAirlines thanks. 436. only a minor delay so not a big deal. :)appreciate the concern though. boarding now. you do have amazing service!,2/22/2015 15:21,Eastern Time (US & Canada),1
